341.5	5.533E-4	94.63
341.9	5.085E-4	95.142
342.3	4.669E-4	95.654
342.7	4.284E-4	96.166
343.1	3.932E-4	96.678
343.5	3.612E-4	97.09
343.8	3.315E-4	97.324
344.2	3.051E-4	97.836
344.6	2.811E-4	98.348
345	2.594E-4	98.76
345.4	2.402E-4	99.272
345.8	2.234E-4	99.784
346.2	2.087E-4	100.296
346.5	1.96E-4	100.53
346.9	1.853E-4	100.942
347.3	1.765E-4	101.454
347.7	1.694E-4	101.966
348.1	1.64E-4	102.478
348.5	1.601E-4	102.99
348.9	1.577E-4	103.402
349.2	1.567E-4	103.636
349.6	1.569E-4	104.148
350	1.584E-4	104.66
350.4	1.609E-4	105.172
350.8	1.645E-4	105.584
351.2	1.691E-4	106.096
351.6	1.745E-4	106.608
351.9	1.807E-4	106.842
352.3	1.877E-4	107.254
352.7	1.953E-4	107.766
353.1	2.035E-4	108.278
353.5	2.122E-4	108.79
353.9	2.213E-4	109.202
354.3	2.309E-4	109.714
354.6	2.408E-4	109.948
355	2.51E-4	110.46
355.4	2.614E-4	110.872
355.8	2.72E-4	111.384
356.2	2.827E-4	111.896
356.6	2.934E-4	112.308
357	3.043E-4	112.82
357.3	3.15E-4	113.054
357.7	3.259E-4	113.466
358.1	3.363E-4	113.978
358.5	3.47E-4	114.49
358.9	3.574E-4	114.902
359.3	3.676E-4	115.414
359.7	3.774E-4	115.926
360	3.871E-4	116.06
360.4	3.964E-4	116.572
360.8	4.055E-4	117.084
361.2	4.143E-4	117.496
361.6	4.228E-4	118.008
362	4.308E-4	118.42
362.4	4.383E-4	118.932
362.7	4.455E-4	119.066
363.1	4.524E-4	119.578
363.5	4.589E-4	119.99
363.9	4.647E-4	120.502
364.3	4.703E-4	121.014
364.7	4.754E-4	121.426
365.1	4.799E-4	121.838
365.5	4.842E-4	122.35
365.8	4.877E-4	122.484
366.2	4.909E-4	122.996
366.6	4.938E-4	123.408
367	4.96E-4	123.92
367.4	4.978E-4	124.332
367.8	4.992E-4	124.744
368.2	5E-4	125.256
368.5	5.005E-4	125.39
368.9	5.005E-4	125.902
369.3	5E-4	126.314
369.7	4.992E-4	126.726
370.1	4.978E-4	127.138
370.5	4.96E-4	127.65
370.9	4.938E-4	128.062
371.2	4.914E-4	128.196
371.6	4.885E-4	128.608
372	4.853E-4	129.12
372.4	4.815E-4	129.532
372.8	4.775E-4	129.944
373.2	4.733E-4	130.356
373.6	4.687E-4	130.768
373.9	4.637E-4	130.902
374.3	4.586E-4	131.314
374.7	4.53E-4	131.726
375.1	4.471E-4	132.138
375.5	4.412E-4	132.55
375.9	4.348E-4	132.962
376.3	4.284E-4	133.374
376.6	4.218E-4	133.508
377	4.148E-4	133.92
377.4	4.079E-4	134.332
377.8	4.007E-4	134.744
378.2	3.932E-4	135.156
378.6	3.857E-4	135.568
379	3.78E-4	135.88
379.3	3.702E-4	136.014
379.7	3.625E-4	136.426
380.1	3.545E-4	136.838
380.5	3.465E-4	137.15
380.9	3.385E-4	137.562
381.3	3.302E-4	137.874
381.7	3.222E-4	138.286
382	3.139E-4	138.42
382.4	3.056E-4	138.732
382.8	2.976E-4	139.144
383.2	2.894E-4	139.456
383.6	2.811E-4	139.868
384	2.731E-4	140.18
384.4	2.649E-4	140.492
384.7	2.568E-4	140.626
385.1	2.488E-4	140.938
385.5	2.408E-4	141.25
385.9	2.329E-4	141.662
386.3	2.251E-4	141.974
386.7	2.174E-4	142.286
387.1	2.097E-4	142.598
387.5	2.022E-4	142.91
387.8	1.947E-4	143.044
388.2	1.874E-4	143.356
388.6	1.802E-4	143.668
389	1.731E-4	143.98
389.4	1.661E-4	144.292
389.8	1.592E-4	144.604
390.2	1.525E-4	144.916
390.5	1.459E-4	144.95
390.9	1.394E-4	145.162
391.3	1.331E-4	145.474
391.7	1.269E-4	145.786
392.1	1.208E-4	146.098
392.5	1.149E-4	146.41
392.9	1.092E-4	146.622
393.2	1.036E-4	146.656
393.6	9.812E-5	146.968
394	9.281E-5	147.18
394.4	8.766E-5	147.492
394.8	8.267E-5	147.704
395.2	7.781E-5	148.016
395.6	7.311E-5	148.228
395.9	6.855E-5	148.262
396.3	6.414E-5	148.474
396.7	5.99E-5	148.786
397.1	5.579E-5	148.998
397.5	5.181E-5	149.21
397.9	4.799E-5	149.522
398.3	4.431E-5	149.734
398.6	4.079E-5	149.668
399	3.737E-5	149.98
399.4	3.411E-5	150.192
399.8	3.099E-5	150.404
400.2	2.8E-5	150.616
400.6	2.513E-5	150.828
401	2.238E-5	151.04
401.3	1.977E-5	151.074
401.7	1.727E-5	151.286
402.1	1.489E-5	151.498
402.5	1.263E-5	151.71
402.9	1.048E-5	151.922
403.3	8.438E-6	152.134
403.7	6.5E-6	152.346
404	4.663E-6	152.28
404.4	2.926E-6	152.392
404.8	1.283E-6	152.604
405.2	0	152.816
405.6	0	153.028
406	0	153.24
406.4	0	153.452
406.7	0	153.286
407.1	0	153.498
407.5	0	153.71
407.9	0	153.922
408.3	0	154.034
408.7	0	154.246
409.1	0	154.458
409.4	0	154.392
409.8	0	154.504
410.2	0	154.716
410.6	0	154.928
411	0	155.04
411.4	0	155.252
411.8	0	155.364
412.2	0	155.576
412.5	0	155.51
412.9	0	155.622
413.3	0	155.834
413.7	0	155.946
414.1	0	156.158
414.5	0	156.27
414.9	0	156.482
415.2	0	156.416
415.6	0	156.528
416	0	156.74
416.4	0	156.852
416.8	0	157.064
417.2	0	157.176
417.6	0	157.388
417.9	0	157.222
418.3	0	157.434
418.7	0	157.546
419.1	0	157.758
419.5	0	157.87
419.9	0	158.082
420.3	0	158.194
420.6	0	158.128
421	0	158.34
421.4	0	158.452
421.8	0	158.664
